tour_key_hash,organization,smt_category,transaction_date,acct_ops_flag,tour_key,tour_id,contr_num,lead_id,lead_id_formatted,country,state___country_code,state___country_description,account_number,operational_contract_number,accounting_contract_number,year___month_code,source_system,pender_date,ops_formatted_contract_project,ops_contract_number,ops_project_number,ops_contract_inventory_week_type,ops_contract_status_code,ops_contract_status_desc,ops_contract_substatus_code,ops_contract_substatus_desc,ops_cancel_date,ops_close_date,ops_suspense_date,ops_project_type,ops_points_purchased,ops_points_assessed,acct_formatted_contract_project,acct_contract_number,acct_project_number,acct_contract_inventory_week_type,acct_contract_status_code,acct_contract_status_desc,acct_contract_substatus_code,acct_contract_substatus_desc,acct_cancel_date,acct_close_date,acct_suspense_date,acct_project_type,acct_points_purchased,acct_points_assessed,ownership_status,ownership_status_details,booked,showed,qualified,gross_qualified,non_qualified,gross_transactions,gross_weeks,cancel_transactions,cancel_weeks,net_transactions,forclosure_weeks,net_weeks,net_weeks__inc_forclosures,gross_points_assessed_adjusted,cancel_points_assessed_adjusted,net_points_assessed_adjusted,gross_volume,gross_volume_local,cancel_volume,cancel_volume_local,gross_volume_adjusted,gross_volume_adjusted_local,gross_fdi,gross_fdi_local,cancel_fdi,cancel_fdi_local,net_fdi,net_fdi_local,net_volume,net_volume_local,owners,new_buyers,credit,debit,gross_booked_tour_key,gross_volume_pender,cancel_volume_pender,net_volume_pender,gross_transactions_excl_club_direct,cancel_transactions_excl_club_direct,net_transactions_excl_club_direct,qualified_tours_excl_club_direct,gross_volume_adjusted_excl_club_direct,net_volume_excl_club_direct,last_refresh_time,ops_sold_date,acct_sold_date,voice_reference_num,external_tour_id,enterprise_lead_id,budgeted_hgv_net_volume,fmt_enterprise_lead_id,lead_name,chorus_tour_id,voice_tour_id,sale_source_system,transaction_type_code,transaction_type_desc,honors_tier,honors_tier_as_of_today,hooked_flag,hooked_flag_desc,language_code,language_desc,lead_area,ops_project_desc,acct_project_desc,marital_status_code,marital_status_desc,nationality_code,nationality_desc,occupation_code,occupation_desc,pre_gifted_flag,pre_gifted_flag_desc,product_code,product_desc,purchase_type_code,purchase_type_desc,uni_contract_key,uni_tour_key,uni_package_key,tour_score,ops_project_type_summary,acct_project_type_summary,voice_lead_id,voice_lead_id_formatted,lead_title_1,lead_title_2,tour_date,lead_source_desc,secondary_owner_flag,acct_project_number_str,chorus_tour_id_str,enterprise_lead_id_str,external_tour_id_str,lead_id_str,op_project_number_str,transaction_date_str,transaction_date_ymd,voice_tour_id_str,r20_gross_transactions,r20_cancel_transactions,r20_net_transactions,r20_gross_volume,r20_cancel_volume,r20_net_volume,exclude_flag,lead_prequal_fico_tier,sell_vendor_cd,sell_vendor_name,resc_start_date,resc_end_date,grossfdisuppressed,grossfdisuppressedlocalcurrency,cancelfdisuppressed,cancelfdisuppressedlocalcurrency,fico_color,uni_project_key,project_ref,contr_num_ref,project_contr_num_ref,ops_uni_project_key,acct_uni_project_key
476,HGV,WEEKS,2023-07-31,6,HGV_T14842488,16211448,515102,5295768010,10-5295768,UNITED STATES,MO,MISSOURI,UNKNOWN,96-515102,94-527086,202307,1,2022-03-16,96-515102,515102,96,Full Week,2,Current Owner,OW,Owner,1900-01-01,2024-05-06,2023-07-31,Managed,0,0,94-527086,527086,94,EOY,5,Inactive Owner,UO,Upgrade Out,2024-05-06,2022-03-26,2022-03-16,Managed,5440,5440,Owner,Upgrade,0,0,0,0,0,0,-0.50,0,0.00,0,0.00,-0.50,-0.50,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14842488,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,2023-07-31,2022-03-16,null,null,670677945,0E-12,69-5295768010,null,16211448,202307310689,VOICE,ACCT_TMA,Accounting TMA,null,null,true,Yes,ENG,ENGLISH,10,Ocean Enclave - FFS,Ocean 22,S,SINGLE    ,AME  ,AMERICAN/ENGLISH    ,2,RETIRED             ,false,No,1,VACATION OWNERSHIP,1,Pender,HGV5270860094,HGV202307310689LVB16211448,HGV80391415295768010,5.10,Managed,Managed,5295768010,10-5295768,Mr.       ,          ,2023-07-31,HGV,N,94,16211448,670677945,null,5295768010,96,2023-07-31,20230731,202307310689,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,2023-01-01,2023-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV94,94,527086,094-527086,HGV96,HGV94
467,HGV,NET,2023-07-14,3,HGV_T13525930,14745887,501657,4379035137,137-4379035,UNITED STATES,NY,NEW YORK,UNKNOWN,90-501657,90-501657,202307,1,2023-02-15,90-501657,501657,90,EOY,3,Rescission,CX,Rescind,2023-07-14,1900-01-01,1900-01-01,Developer,0,0,90-501657,501657,90,EOY,3,Rescission,CX,Rescind,2023-07-14,1900-01-01,1900-01-01,Developer,5760,5760,New Buyer,New Buyer,0,0,0,0,0,0,0.00,1,-0.50,-1,0.00,-0.50,-0.50,0,0,0,0E-12,0E-12,-15600.000000000000,-15600.000000000000,-15600.000000000000,-15600.000000000000,0E-12,0E-12,-576.0000000000,-576.000000000000,-576.000000000000,-576.000000000000,-15024.000000000000,-15024.000000000000,0,1,0.00,0.00,13525930,0E-12,-15600.000000000000,-15600.000000000000,0E-12,1.000000000000,-1.000000000000,0,0E-12,-15024.000000000000,2026-06-10T12:30:26.880Z,2023-02-15,2023-02-15,null,null,685858428,0E-12,69-4379035137,null,14745887,202302150153,VOICE,PC,Pender Cancel Sales,null,null,true,Yes,ENG,ENGLISH,137,Chicago Magnificent Mile,Chicago Magnificent Mile,S,SINGLE    ,AME  ,AMERICAN/ENGLISH    ,199,CURRENTLY EMPLOYED  ,false,No,1,VACATION OWNERSHIP,2,Suspense,HGV5016570090,HGV202302150153TUS14745887,HGV82224184379035137,5.10,Developer,Developer,4379035137,137-4379035,Miss      ,          ,2023-02-15,HGV,N,90,14745887,685858428,null,4379035137,90,2023-07-14,20230714,202302150153,0,0E-12,-1.000000000000,0E-12,-15600.000000000000,-15024.000000000000,N,null,null,null,2023-01-16,2023-01-16,0E-12,0E-12,0E-12,0E-12,Pink,HGV90,90,501657,090-501657,HGV90,HGV90
321,HGV,TOUR,2023-07-15,5,HGV_T14762747,16124036,0,9570832116,116-9570832,UNITED STATES,AZ,ARIZONA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14762747,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,665489561,0E-12,69-9570832116,null,16124036,202307150961,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,116,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,2,RETIRED             ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307150961LVB16124036,HGV88418279570832116,5.10,null,null,9570832116,116-9570832,Mr.       ,Mrs.      ,2023-07-15,HGV,N,0,16124036,665489561,null,9570832116,0,2023-07-15,20230715,202307150961,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
555,HGV,TOUR,2023-07-05,5,HGV_T14714773,16071096,0,227824800,800-227824,UNITED STATES,CA,CALIFORNIA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,1,1,0,0,1,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14714773,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,184703510,0E-12,77-184703510,null,16071096,202307050655,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,800,null,null,S,SINGLE    ,     ,                    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307050655LVB16071096,HGV0227824800,1.10,null,null,227824800,800-227824,Mrs.      ,          ,2023-07-05,DRI,N,0,16071096,184703510,null,227824800,0,2023-07-05,20230705,202307050655,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,1,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Green,HGV0,0,0,000-0,HGV0,HGV0
282,HGV,TOUR,2023-07-12,5,HGV_T14748398,16108265,0,6497042143,143-6497042,UNITED STATES,IL,ILLINOIS,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14748398,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,697465125,0E-12,69-6497042143,null,16108265,202307120187,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,143,null,null,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,2,RETIRED             ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307120187VIC16108265,HGV81347446497042143,null,null,null,6497042143,143-6497042,          ,          ,2023-07-12,HGV,N,0,16108265,697465125,null,6497042143,0,2023-07-12,20230712,202307120187,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
697,HGV,TOUR,2023-07-29,5,HGV_T14835055,16203088,0,239573800,800-239573,UNITED STATES,MD,MARYLAND,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14835055,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,689961826,0E-12,9-689961826,null,16203088,202307290255,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,800,null,null,C,*BAD      ,     ,                    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307290255VIC16203088,HGV0239573800,null,null,null,239573800,800-239573,          ,          ,2023-07-29,HGV,N,0,16203088,689961826,null,239573800,0,2023-07-29,20230729,202307290255,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
91,HGV,TOUR,2023-07-05,5,HGV_T14716831,16073219,0,188800,800-188,UNITED STATES,CA,CALIFORNIA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14716831,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,648466041,0E-12,9-648466041,null,16073219,202307050088,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,800,null,null,S,SINGLE    ,     ,                    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307050088CAL16073219,HGV0188800,1.10,null,null,188800,800-188,          ,          ,2023-07-05,DRI,N,0,16073219,648466041,null,188800,0,2023-07-05,20230705,202307050088,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,3,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Light Green,HGV0,0,0,000-0,HGV0,HGV0
623,HGV,TOUR,2023-07-23,5,HGV_T14802425,16167481,0,52847800,800-52847,UNITED STATES,IN,INDIANA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14802425,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,641160743,0E-12,9-641160743,null,16167481,202307230136,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,800,null,null,S,SINGLE    ,     ,                    ,7,MANAGEMENT          ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307230136VRG16167481,HGV052847800,2.10,null,null,52847800,800-52847,          ,          ,2023-07-23,HGV,N,0,16167481,641160743,null,52847800,0,2023-07-23,20230723,202307230136,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,3,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Light Green,HGV0,0,0,000-0,HGV0,HGV0
342,HGV,TOUR,2023-07-16,5,HGV_T14811810,16177727,0,464650070,70-464650,MEXICO,,,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,2,CURR OWNER,2,                    ,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,2,CURR OWNER,2,                    ,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,1,1,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14811810,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,672480017,0E-12,69-464650070,null,16177727,202307160011,VOICE,T,Tour,null,null,true,Yes,,,70,null,null, ,UNKNOWN   ,     ,                    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307160011SWF16177727,HGV0464650070,6.10,null,null,464650070,70-464650,Mrs.      ,          ,2023-07-16,HGV,N,0,16177727,672480017,null,464650070,0,2023-07-16,20230716,202307160011,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
342,HGV,WEEKS,2023-07-16,6,HGV_T14811810,16177727,105513,464650070,70-464650,MEXICO,,,UNKNOWN,79-105513,79-105513,202307,1,1900-01-01,79-105513,105513,79,Full Week,2,Current Owner,OW,Owner,1900-01-01,2023-07-16,2023-07-16,Managed,0,0,79-105513,105513,79,Full Week,2,Current Owner,OW,Owner,1900-01-01,2023-07-16,2023-07-16,Managed,7040,7040,New Buyer,New Buyer,0,0,0,0,0,0,1.00,0,0.00,0,0.00,1.00,1.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14811810,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,2023-07-16,2023-07-16,null,null,672480017,0E-12,69-464650070,null,16177727,202307160011,VOICE,ACCT_TMA,Accounting TMA,null,null,true,Yes,,,70,Fiesta Americana - Members,Fiesta Americana - Members, ,UNKNOWN   ,     ,                    ,0,                    ,false,No,1,VACATION OWNERSHIP,1,Pender,HGV1055130079,HGV202307160011SWF16177727,HGV0464650070,6.10,Managed,Managed,464650070,70-464650,Mrs.      ,          ,2023-07-16,HGV,N,79,16177727,672480017,null,464650070,79,2023-07-16,20230716,202307160011,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV79,79,105513,079-105513,HGV79,HGV79
256,HGV,TOUR,2023-07-21,5,HGV_T14793834,16158184,0,3226695010,10-3226695,UNITED STATES,TX,TEXAS,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14793834,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,689600053,0E-12,69-3226695010,null,16158184,202307210048,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,10,null,null,M,MARRIED   ,     ,                    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307210048VIC16158184,HGV03226695010,5.10,null,null,3226695010,10-3226695,Mr.       ,Mrs.      ,2023-07-21,HGV,N,0,16158184,689600053,null,3226695010,0,2023-07-21,20230721,202307210048,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
146,HGV,TOUR,2023-07-29,5,HGV_T13985706,15261094,0,5863010145,145-5863010,UNITED STATES,VA,VIRGINIA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,13985706,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,674080899,0E-12,69-5863010145,null,15261094,202307290017,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,145,null,null,S,SINGLE    ,AME  ,AMERICAN/ENGLISH    ,0,                    ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307290017VRG15261094,HGV85447795863010145,5.10,null,null,5863010145,145-5863010,Ms.       ,Miss      ,2023-07-29,HGV,N,0,15261094,674080899,null,5863010145,0,2023-07-29,20230729,202307290017,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
237,HGV,TOUR,2023-07-05,5,HGV_T14251656,15553142,0,524910010,10-524910,UNITED STATES,SC,SOUTH CAROLINA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,New Buyer,New Buyer,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,14251656,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,684354425,0E-12,69-524910010,null,15553142,202307050169,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,10,null,null,S,SINGLE    ,1    ,AMERICAN            ,199,CURRENTLY EMPLOYED  ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307050169MYR15553142,HGV8805271524910010,null,null,null,524910010,10-524910,Ms.       ,          ,2023-07-05,HGV,N,0,15553142,684354425,null,524910010,0,2023-07-05,20230705,202307050169,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Pink,HGV0,0,0,000-0,HGV0,HGV0
236,HGV,WEEKS,2023-07-27,6,HGV_T10618310,11619837,517108,2824816157,157-2824816,UNITED STATES,FL,FLORIDA,UNKNOWN,46-517108,46-517108,202307,1,2019-11-21,46-517108,517108,46,EOY,5,Inactive Owner,FC,Foreclosure,2023-07-27,2019-12-05,2019-11-21,Managed,0,0,46-517108,517108,46,EOY,5,Inactive Owner,FC,Foreclosure,2023-07-27,2019-12-05,2019-11-21,Managed,8000,8000,New Buyer,New Buyer,0,0,0,0,0,0,0.00,0,0.00,0,-0.50,0.00,-0.50,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,0,1,0.00,0.00,10618310,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,2019-11-21,2019-11-21,null,null,674547793,0E-12,69-2824816157,null,11619837,201911210125,VOICE,ACCT_TMA,Accounting TMA,null,null,true,Yes,ENG,ENGLISH,157,Las Palmeras - FFS,Las Palmeras - FFS,M,MARRIED   ,AME  ,AMERICAN/ENGLISH    ,4,TECHNICAL/ENGINEER/C,false,No,1,VACATION OWNERSHIP,1,Pender,HGV5171080046,HGV201911210125TUS11619837,HGV65161302824816157,null,Managed,Managed,2824816157,157-2824816,Mrs.      ,Mr.       ,2019-11-21,HGV,N,46,11619837,674547793,null,2824816157,46,2023-07-27,20230727,201911210125,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,null,null,null,2019-01-22,2019-01-22,0E-12,0E-12,0E-12,0E-12,Pink,HGV46,46,517108,046-517108,HGV46,HGV46
578,HGV,TOUR,2023-07-22,5,HGV_T14798771,16163531,0,22428800,800-22428,UNITED STATES,OK,OKLAHOMA,UNKNOWN,UNKNOWN,UNKNOWN,202307,1,1900-01-01,UNKNOWN,0,0,null,5,FORECLOSED,5,UPGRADE-O           ,1900-01-01,1900-01-01,1900-01-01,null,0,0,UNKNOWN,0,0,null,5,FORECLOSED,5,UPGRADE-O           ,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,1,1,1,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14798771,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,1,0E-12,0E-12,2026-06-10T12:30:26.880Z,1900-01-01,1900-01-01,null,null,661295200,0E-12,9-661295200,null,16163531,202307220101,VOICE,T,Tour,null,null,true,Yes,ENG,ENGLISH,800,null,null,M,MARRIED   ,     ,                    ,2,RETIRED             ,false,No,1,VACATION OWNERSHIP,0,UNKNOWN,HGV00000,HGV202307220101ARZ16163531,HGV022428800,1.10,null,null,22428800,800-22428,Mr.       ,Mrs.      ,2023-07-22,DRI,N,0,16163531,661295200,null,22428800,0,2023-07-22,20230722,202307220101,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,2,null,null,1900-01-01,1900-01-01,0E-12,0E-12,0E-12,0E-12,Green,HGV0,0,0,000-0,HGV0,HGV0
578,HGV,SALE,2023-07-25,5,HGV_T14798771,16163531,509207,22428800,800-22428,UNITED STATES,OK,OKLAHOMA,994053,55-509207,UNKNOWN,202307,1,2023-07-22,55-509207,509207,55,Multi Week,5,Inactive Owner,UO,Upgrade Out,2024-03-01,2023-09-03,2023-07-25,Developer,0,0,UNKNOWN,0,0,null,null,null,null,null,1900-01-01,1900-01-01,1900-01-01,null,null,null,Owner,Upgrade,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0E-10,0E-12,0E-12,0E-12,0E-12,0E-12,1,0,0.00,0.00,14798771,0E-12,0E-12,0E-12,0E-12,0E-12,0E-12,0,0E-12,0E-12,2026-06-10T12:30:26.880Z,2023-07-22,1900-01-01,null,null,661295200,0E-12,9-661295200,null,16163531,202307220101,VOICE,GL-UPGRADE,GL Interface UO Gross & Cancel,null,null,true,Yes,ENG,ENGLISH,800,Lagoon Tower,null,M,MARRIED   ,     ,                    ,2,RETIRED             ,false,No,1,VACATION OWNERSHIP,0,,HGV5092070055,HGV202307220101ARZ16163531,HGV022428800,1.10,Developer,null,22428800,800-22428,Mr.       ,Mrs.      ,2023-07-22,DRI,N,0,16163531,661295200,null,22428800,55,2023-07-25,20230725,202307220101,0,0E-12,0E-12,0E-12,0E-12,0E-12,N,2,null,null,2023-01-26,2023-01-26,0E-12,0E-12,0E-12,0E-12,Green,HGV55,55,509207,055-509207,HGV55,HGV0
